time	tictoc	state	task counter	tube width	phi des	v ropod	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
15.9	0.00028	5	0	1.5	0.583639	0.330518	3.57664	1.02773	-0.953763	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0179273	
16	0.000254	5	0	1.5	0.483588	0.335304	3.61907	1.02383	-0.924878	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	-0.00121616	
16.1	0.000255	5	0	1.5	0.410742	0.34801	3.61907	1.02383	-0.924878	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	-0.0520394	
16.2	0.000272	5	0	1.5	0.410742	0.342624	3.66444	1.01528	-0.891205	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	-0.0304945	
16.3	0.000259	5	0	1.5	0.340947	0.33386	3.66444	1.01528	-0.891205	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.00455801	
16.4	0.000265	5	0	1.5	0.340947	0.330253	3.7277	1.0037	-0.855833	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0189869	
16.5	0.000268	5	0	1.5	0.259056	0.331276	3.7277	1.0037	-0.855833	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0148955	
16.6	0.000251	5	0	1.5	0.259056	0.331093	3.78578	0.982201	-0.822676	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0156282	
16.7	0.000242	5	0	1.5	0.213148	0.322051	3.78578	0.982201	-0.822676	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0517965	
16.8	0.000254	5	0	1.5	0.213148	0.325585	3.85758	0.954591	-0.784	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0376589	
16.9	0.000253	5	0	1.5	0.167689	0.315563	3.85758	0.954591	-0.784	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0777499	
17	0.000249	5	0	1.5	0.167689	0.318184	3.85758	0.954591	-0.784	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0672622	
17.1	0.000245	5	0	1.5	0.167689	0.308928	3.93709	0.920308	-0.756626	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.104289	
17.2	0.000243	5	0	1.5	0.174592	0.321524	3.93709	0.920308	-0.756626	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0539038	
17.3	0.000254	5	0	1.5	0.174592	0.312218	3.93709	0.920308	-0.756626	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.091126	
17.4	0.000239	5	0	1.5	0.174592	0.310892	4.01301	0.878481	-0.735894	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.0964319	
17.5	0.000243	5	0	1.5	0.214754	0.307532	4.01301	0.878481	-0.735894	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.109873	
17.6	0.000248	5	0	1.5	0.214754	0.300483	4.01301	0.878481	-0.735894	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.138066	
17.7	0.000237	5	0	1.5	0.214754	0.307052	4.01301	0.878481	-0.735894	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.111794	
17.8	0.000246	5	0	1.5	0.214754	0.294779	4.12428	0.822577	-0.706983	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.160883	
17.9	0.00024	5	0	1.5	0.2736	0.292152	4.12428	0.822577	-0.706983	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.171391	
18	0.000238	5	0	1.5	0.2736	0.301064	4.12428	0.822577	-0.706983	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.135745	
18.1	0.000242	5	0	1.5	0.2736	0.303551	4.12428	0.822577	-0.706983	-5.57188	2.99196	1.22285	0.344638	0.03	0.0142007	-7.4462e-05	0.125795	
18.2	0.000257	5	0	1.5	0.2736	0.316979	4.22796	0.770622	-0.670804	4.75476	1.58185	-3.12686	0.118964	0.0850223	0.0702775	-0.0307079	0.0720847	
18.3	0.000253	5	0	1.5	0.318741	0.314136	4.22796	0.770622	-0.670804	4.77967	1.57759	-3.11472	0.128975	0.0846046	0.0810137	-0.0312726	0.0834558	
18.4	0.000247	5	0	1.5	0.318741	0.313156	4.29851	0.746781	-0.649136	4.79339	1.57503	-3.11527	0.127666	0.0841718	0.0865401	-0.0317853	0.0873742	
18.5	0.00025	5	0	1.5	0.349269	0.31368	4.29851	0.746781	-0.649136	4.79213	1.58499	3.12965	0.127631	0.0837244	0.0732279	-0.0168744	0.0852813	
18.6	0.000248	5	0	1.5	0.349269	0.32119	4.29851	0.746781	-0.649136	4.82125	1.56898	-3.08439	0.105599	0.0832632	0.0828515	-0.0278077	0.0552402	
18.7	0.000257	5	0	1.5	0.349269	0.319516	4.37937	0.717799	-0.631821	4.84552	1.57371	-3.09671	0.091715	0.082789	0.0894148	-0.0198771	0.0619361	
18.8	0.000253	5	0	1.5	0.391862	0.320441	4.37937	0.717799	-0.631821	4.86425	1.55743	3.10882	0.0933314	0.0823024	0.0981749	-0.0310253	0.0582353	
18.9	0.000246	5	0	1.5	0.391862	0.322785	4.37937	0.717799	-0.631821	6.84286	1.7778	1.28854	0.165828	0.03	-0.00220284	-0.000734551	0.0488595	
19	0.000232	5	0	1.5	0.391862	0.331804	4.46492	0.696393	-0.598883	6.84244	1.78101	1.30531	0.171817	0.03	-0.00273144	-0.000546951	0.5	
19.1	0.000223	1	2	1.5	0.101858	0.317268	4.46492	0.696393	-0.598883	6.853	1.80393	1.3072	0.181586	0.03	0.00298121	0.00990655	0.5	
19.2	0.000218	1	2	1.5	0.101858	0.329154	4.54189	0.689425	-0.573297	6.84951	1.80135	1.30672	0.189477	0.03	0.00173663	0.0101712	0.5	
19.3	0.000222	1	2	1.5	0.0570032	0.340114	4.54189	0.689425	-0.573297	4.95819	1.53561	-3.1266	0.0700781	0.0802467	0.12079	-0.0410206	0.5	
19.4	0.000219	1	2	1.5	0.0570032	0.35377	4.54189	0.689425	-0.573297	4.97072	1.53004	3.01459	0.0590967	0.079709	0.120053	-0.0433601	0.5	
19.5	0.000236	1	2	1.5	0.0570032	0.374041	4.54189	0.689425	-0.573297	5.01561	1.55672	-2.66929	0.102422	0.0791633	0.126981	-0.0104385	0.5	
19.6	0.000222	1	2	1.5	0.0570032	0.39289	4.65988	0.652077	-0.547936	5.04805	1.57907	-2.36204	0.131927	0.0786102	0.134396	-7.00559e-05	0.5	
19.7	0.000234	1	2	1.5	0.0433612	0.398875	4.65988	0.652077	-0.547936	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
19.8	0.000226	1	2	1.5	0.0433612	0.418342	4.65988	0.652077	-0.547936	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
19.9	0.000229	1	2	1.5	0.0433612	0.425242	4.77958	0.593266	-0.533734	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
20	0.000227	1	2	1.5	0.0651198	0.444275	4.77958	0.593266	-0.533734	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
20.1	0.00023	1	2	1.5	0.0651198	0.452591	4.77958	0.593266	-0.533734	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
20.2	0.00024	1	2	1.5	0.0651198	0.468853	4.89105	0.543572	-0.520448	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
20.3	0.000253	1	2	1.5	0.0794946	0.491031	4.89105	0.543572	-0.520448	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
20.4	0.000265	1	2	1.5	0.0794946	0.501588	4.99838	0.489477	-0.510784	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
20.5	0.000241	1	2	1.5	0.105737	0.528912	4.99838	0.489477	-0.510784	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
20.6	0.000229	1	2	1.5	0.105737	0.557106	4.99838	0.489477	-0.510784	5.06835	1.62819	-1.97172	0.141084	0.0780504	0.134077	0.0434819	0.5	
20.7	0.00023	1	2	1.5	0.105737	0.568267	5.12987	0.425229	-0.496107	6.92419	2.08233	1.26014	0.375839	0.03	0.0457099	0.0775212	0.5	
20.8	0.000479	1	2	1.5	0.133175	0.586524	5.12987	0.425229	-0.496107	6.17453	1.40299	-0.57496	0.0974126	0.172126	0	0	0.5	
20.9	0.000508	1	2	1.5	0.133175	0.628567	5.12987	0.425229	-0.496107	6.19954	1.44552	1.14311	0.212328	0.0973184	0.00132999	0.00241427	0.5	
21	0.000524	1	2	1.5	0.133175	0.619637	5.26958	0.361112	-0.478227	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.5	
21.1	0.000525	1	2	1.5	0.153666	0.647872	5.26958	0.361112	-0.478227	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.5	
21.2	0.000504	1	2	1.5	0.153666	0.690114	5.4215	0.296409	-0.455776	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.5	
21.3	0.000473	1	2	1.5	0.163308	0.713877	5.4215	0.296409	-0.455776	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.5	
21.4	0.000453	1	2	1.5	0.163308	0.72001	5.4215	0.296409	-0.455776	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.5	
21.5	0.000406	1	2	1.5	0.163308	0.746061	5.59685	0.234499	-0.423686	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.5	
21.6	0.000482	1	2	1.5	0.144532	0.757839	5.59685	0.234499	-0.423686	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.5	
21.7	0.00025	1	2	1.5	0.144532	0.799616	5.73994	0.198765	-0.391679	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.5	
21.8	0.000235	1	2	1.5	0.102521	0.823748	5.73994	0.198765	-0.391679	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.457009	
21.9	0.000238	1	2	1.5	0.102521	0.834855	5.90105	0.163016	-0.368943	6.20738	1.41621	1.17412	0.235895	0.0971975	0.0036956	-0.00108602	0.412581	
22	0.000243	1	2	1.5	0.0725546	0.86763	5.90105	0.163016	-0.368943	7.09364	3.20061	1.33004	0.443742	0.03	0	0	0.281479	
22.1	0.000268	1	2	1.5	0.0725546	0.884648	6.07397	0.122963	-0.342355	7.09364	3.20061	1.33004	0.443742	0.03	0	0	0.213408	
22.2	0.000223	1	2	1.5	0.0454371	0.911849	6.07397	0.122963	-0.342355	7.09364	3.20061	1.33004	0.443742	0.03	0	0	0.104603	
22.3	0.000222	1	2	1.5	0.0454371	0.911277	6.27203	0.0729154	-0.324548	7.09364	3.20061	1.33004	0.443742	0.03	0	0	0.10689	
22.4	0.000226	1	2	1.5	0.0330248	0.942446	6.27203	0.0729154	-0.324548	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.0177834	
22.5	0.000232	1	2	1.5	0.0330248	0.956451	6.46411	0.0172275	-0.307988	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.073806	
22.6	0.000234	1	2	1.5	0.0277686	0.96357	6.46411	0.0172275	-0.307988	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.102281	
22.7	0.000231	1	2	1.5	0.0277686	0.960624	6.66816	-0.0272209	-0.292091	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.0904956	
22.8	0.000229	1	2	1.5	0.0154983	0.961044	6.66816	-0.0272209	-0.292091	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.0921772	
22.9	0.000247	1	2	1.5	0.0154983	0.974861	6.87505	-0.0775005	-0.288489	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.147445	
23	0.00023	1	2	1.5	0.0138314	0.978154	6.87505	-0.0775005	-0.288489	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.160616	
23.1	0.000243	1	2	1.5	0.0138314	0.985736	7.08606	-0.131964	-0.287638	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.190942	
23.2	0.00025	1	2	1.5	0.0151052	0.985543	7.08606	-0.131964	-0.287638	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.190172	
23.3	0.000247	1	2	1.5	0.0151052	0.98065	7.28927	-0.179642	-0.279298	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
23.4	0.000241	2	2	1.5	0.0105445	0.98602	7.28927	-0.179642	-0.279298	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
23.5	0.00025	2	2	1.5	0.0105445	0.995967	7.50634	-0.235562	-0.27031	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
23.6	0.000258	2	2	1.5	0.00829531	0.986535	7.50634	-0.235562	-0.27031	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
23.7	0.000288	2	2	1.5	0.00829531	0.962099	7.69897	-0.274541	-0.269353	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
23.8	0.000276	2	2	1.5	0.00527457	0.945769	7.69897	-0.274541	-0.269353	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
23.9	0.000265	2	2	1.5	0.00527457	0.955473	7.90319	-0.320358	-0.273725	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24	0.000286	2	2	1.5	0.0055048	0.925968	7.90319	-0.320358	-0.273725	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24.1	0.0003	2	2	1.5	0.0055048	0.897831	8.10498	-0.379148	-0.265381	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24.2	0.000296	2	2	1.5	0.00612461	0.904478	8.10498	-0.379148	-0.265381	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24.3	0.00029	2	2	1.5	0.00612461	0.898332	8.2929	-0.42759	-0.268826	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24.4	0.000289	2	2	1.5	0.00844818	0.868992	8.2929	-0.42759	-0.268826	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24.5	0.000294	2	2	1.5	0.00844818	0.873915	8.46946	-0.46291	-0.266788	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24.6	0.00029	2	2	1.5	0.00515017	0.843938	8.46946	-0.46291	-0.266788	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24.7	0.000306	2	2	1.5	0.00515017	0.829962	8.64842	-0.51257	-0.260248	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24.8	0.000309	3	2	1.5	0.00514193	0.820903	8.64842	-0.51257	-0.260248	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
24.9	0.000314	3	2	1.5	0.00514193	0.80042	8.83389	-0.549455	-0.255881	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25	0.000335	3	2	1.5	0.00185291	0.788967	8.83389	-0.549455	-0.255881	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25.1	0.000339	3	2	1.5	0.00185291	0.763657	9.0013	-0.589097	-0.258167	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25.2	0.00032	3	2	1.5	0.00216043	0.751653	9.0013	-0.589097	-0.258167	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25.3	0.000304	3	2	1.5	0.00216043	0.738221	9.17098	-0.630098	-0.25017	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25.4	0.000239	3	2	1.5	0.000612683	0.71561	9.17098	-0.630098	-0.25017	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25.5	0.000329	3	2	1.5	0.000612683	0.699437	9.32248	-0.661503	-0.250229	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25.6	0.000338	3	2	1.5	0	0.673704	9.32248	-0.661503	-0.250229	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25.7	0.000326	3	2	1.5	0	0.684234	9.47073	-0.699716	-0.249994	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25.8	0.000324	4	2	1.5	9.93918e-05	0.63634	9.47073	-0.699716	-0.249994	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
25.9	0.000326	4	2	1.5	9.93918e-05	0.621735	9.47073	-0.699716	-0.249994	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
26	0.000326	4	2	1.5	9.93918e-05	0.608802	9.65441	-0.742331	-0.252004	7.09364	3.20061	1.33004	0.443742	0.03	0	0	-0.5	
26.1	0.000664	4	2	1.5	8.74308e-05	0.59157	9.65441	-0.742331	-0.252004	11.1758	1.35712	-0.24518	0.209162	0.03	-0.0016678	0.000856704	-0.5	
26.2	0.000649	4	2	1.5	8.74308e-05	0.558601	9.80236	-0.780967	-0.248817	11.2016	1.35301	-0.239538	0.260116	0.03	-0.00114914	0.00172018	-0.5	
26.3	0.000563	4	2	1.5	0.000112639	0.542294	9.80236	-0.780967	-0.248817	11.2922	1.43627	-0.251475	0.328327	0.03	0.0305818	0.0619438	-0.5	
26.4	0.000569	4	2	1.5	0.000112639	0.521981	9.80236	-0.780967	-0.248817	11.3425	1.38758	-0.253586	0.38221	0.03	0.0405406	0.0389976	-0.5	
26.5	0.000571	4	2	1.5	0.000112639	0.49026	9.95799	-0.826815	-0.248091	11.2895	1.29929	-0.257767	0.424144	0.03	0.0101408	-0.0398211	-0.5	
26.6	0.000599	5	2	1.5	0.392812	0.468099	9.95799	-0.826815	-0.248091	11.4994	1.18455	-0.383886	0.112486	0.03	0.0445313	-0.0820148	-0.5	
26.7	0.000275	10	4	1.5	0.384189	0.452465	9.95799	-0.826815	-0.248091	11.4994	1.18455	-0.383886	0.112486	0.03	0.0445313	-0.0820148	-0.5	
26.8	0.0003	10	4	1.5	0.776888	0.41047	10.0962	-0.851155	-0.244713	11.4057	1.26747	-0.281796	0.416644	0.03	0.0855549	-0.0382895	-0.5	
26.9	0.000267	10	4	1.5	1.16959	0.387805	10.0962	-0.851155	-0.244713	11.367	1.29235	-0.246069	0.51136	0.03	0.0813829	-0.0225733	-0.5	
27	0.000276	10	4	1.5	1.56229	0.360769	10.2082	-0.855577	-0.227336	11.007	1.41061	-0.0884711	0.534019	0.03	-0.134762	0.0487313	-0.103076	
27.1	0.000271	10	4	1.5	1.7102	0.325217	10.2082	-0.855577	-0.227336	11.2544	1.32782	-0.191058	0.522754	0.03	0.091292	-0.0285871	0.0391321	
27.2	0.000294	10	4	1.5	1.7102	0.283788	10.2655	-0.831391	-0.196089	11.3181	1.30892	-0.218506	0.516221	0.03	0.125327	-0.0388356	0.204848	
27.3	0.000278	10	4	1.5	1.71162	0.247152	10.2655	-0.831391	-0.196089	11.324	1.2944	-0.21285	0.506484	0.03	0.110988	-0.0464867	0.351393	
27.4	0.000273	10	4	1.5	1.71162	0.209941	10.3165	-0.782854	-0.156513	11.3308	1.30407	-0.220007	0.499804	0.03	0.108433	-0.0375987	0.5	
27.5	0.000273	10	4	1.5	1.69682	0.173583	10.3165	-0.782854	-0.156513	11.3293	1.31094	-0.218946	0.481932	0.03	0.101416	-0.027982	0.5	
27.6	0.000273	10	4	1.5	1.69682	0.142796	10.3336	-0.747066	-0.124723	11.3308	1.30631	-0.214765	0.484588	0.03	0.0969473	-0.0296813	0.5	
27.7	0.000282	10	4	1.5	1.67046	0.115562	10.3336	-0.747066	-0.124723	11.3288	1.31882	-0.218375	0.470891	0.03	0.0887263	-0.0147688	0.5	
27.8	0.000276	10	4	1.5	1.67046	0.0982364	10.3414	-0.713854	-0.090749	11.3333	1.32165	-0.226249	0.465692	0.03	0.0859309	-0.0116785	0.5	
27.9	0.000275	10	4	1.5	1.63653	0.104661	10.3414	-0.713854	-0.090749	11.3286	1.31332	-0.216299	0.471787	0.03	0.0725963	-0.0192111	0.5	
28	0.000269	10	4	1.5	1.63653	0.102882	10.3414	-0.713854	-0.090749	11.3349	1.31956	-0.217675	0.471618	0.03	0.0736335	-0.0138049	0.5	
28.1	0.000269	10	4	1.5	1.63653	0.095688	10.3403	-0.688003	-0.0606625	11.3371	1.30678	-0.212563	0.479207	0.03	0.0619719	-0.0241838	0.5	
28.2	0.000272	10	4	1.5	1.60197	0.0979109	10.3403	-0.688003	-0.0606625	11.3361	1.31731	-0.216337	0.469227	0.03	0.0617698	-0.0161293	0.5	
28.3	0.00027	10	4	1.5	1.60197	0.0997515	10.3403	-0.688003	-0.0606625	11.3344	1.30755	-0.210251	0.474917	0.03	0.0543509	-0.0246238	0.5	
28.4	0.000273	10	4	1.5	1.60197	0.102335	10.3351	-0.666257	-0.038514	11.3437	1.30921	-0.219327	0.474916	0.03	0.0584936	-0.0222121	0.5	
28.5	0.000274	10	4	1.5	1.5734	0.10794	10.3351	-0.666257	-0.038514	11.3386	1.32326	-0.221317	0.474899	0.03	0.0451009	-0.00455834	0.5	
28.6	0.000277	10	4	1.5	1.5734	0.120304	10.3251	-0.638721	-0.0238061	11.3412	1.31288	-0.227899	0.474857	0.03	0.0448289	-0.0119349	0.5	
28.7	0.000265	10	4	1.5	1.54833	0.122389	10.3251	-0.638721	-0.0238061	11.3368	1.31354	-0.225022	0.474794	0.03	0.0340725	-0.00959282	0.5	
28.8	0.000274	10	4	1.5	1.54833	0.130644	10.3251	-0.638721	-0.0238061	11.3275	1.30826	-0.226944	0.439647	0.03	0.0381841	-0.0158954	0.5	
28.9	0.000262	10	4	1.5	1.54833	0.123174	10.3264	-0.605743	0.00792119	11.3326	1.30237	-0.22329	0.42515	0.03	0.0308354	-0.0181332	0.5	
29	0.000277	10	4	1.5	1.51259	0.128064	10.3264	-0.605743	0.00792119	11.3359	1.30554	-0.234172	0.425146	0.03	0.03172	-0.0148317	0.5	
29.1	0.000274	10	4	1.5	1.51259	0.128773	10.3264	-0.605743	0.00792119	11.3301	1.29959	-0.231669	0.414872	0.03	0.0265022	-0.0202346	0.5	
29.2	0.000273	10	4	1.5	1.51259	0.124674	10.3308	-0.575144	0.0433838	11.3316	1.29873	-0.230367	0.411929	0.03	0.0252802	-0.0196278	0.5	
29.3	0.000279	10	4	1.5	1.47538	0.128791	10.3308	-0.575144	0.0433838	11.3333	1.2922	-0.243236	0.415996	0.03	0.0213875	-0.0232401	0.5	
29.4	0.00028	10	4	1.5	1.47538	0.132139	10.3319	-0.543421	0.0740902	11.3396	1.29128	-0.239218	0.416165	0.03	0.0249614	-0.0227573	0.5	
29.5	0.000275	10	4	1.5	1.44067	0.136062	10.3319	-0.543421	0.0740902	11.3429	1.28727	-0.235037	0.405168	0.03	0.0193206	-0.0224084	0.5	
29.6	0.000297	10	4	1.5	1.44067	0.135241	10.3319	-0.543421	0.0740902	11.3389	1.29126	-0.234376	0.409569	0.03	0.0169923	-0.0187232	0.5	
29.7	0.000279	10	4	1.5	1.44067	0.124933	10.3311	-0.507087	0.107314	11.3417	1.28773	-0.234702	0.40809	0.03	0.0168337	-0.0196152	0.5	
29.8	0.000272	10	4	1.5	1.40158	0.129179	10.3311	-0.507087	0.107314	11.4185	1.25588	-0.286447	0.371698	0.03	0.059732	-0.0391043	0.5	
29.9	0.000273	10	4	1.5	1.40158	0.136117	10.3311	-0.507087	0.107314	11.3622	1.27899	-0.248033	0.392978	0.03	0.00310541	-0.0126636	0.5	
30	0.000292	10	4	1.5	1.40158	0.133827	10.3333	-0.466678	0.146784	11.346	1.28392	-0.233699	0.397189	0.03	-0.00749413	-0.00875975	0.5	
30.1	0.000277	10	4	1.5	1.35751	0.128701	10.3333	-0.466678	0.146784	11.3791	1.27135	-0.256194	0.387235	0.03	0.0231917	-0.0195389	0.5	
30.2	0.000292	10	4	1.5	1.35751	0.135892	10.3285	-0.438962	0.180766	11.4202	1.25891	-0.286924	0.374928	0.03	0.0480722	-0.026636	0.5	
30.3	0.000286	10	4	1.5	1.31638	0.147755	10.3285	-0.438962	0.180766	11.4286	1.24661	-0.291003	0.361134	0.03	0.0432982	-0.0337553	0.5	
30.4	0.000306	10	4	1.5	1.31638	0.152437	10.3285	-0.438962	0.180766	11.4271	1.2468	-0.292903	0.363007	0.03	0.0406898	-0.0321409	0.5	
30.5	0.000292	10	4	1.5	1.31638	0.158782	10.3214	-0.400759	0.216275	11.4236	1.24371	-0.290292	0.368974	0.03	0.0342617	-0.031807	0.5	
30.6	0.000295	10	4	1.5	1.27064	0.15816	10.3214	-0.400759	0.216275	11.4227	1.24714	-0.290523	0.368622	0.03	0.0320247	-0.0277262	0.5	
30.7	0.000264	10	4	1.5	1.27064	0.149605	10.3198	-0.362436	0.245821	11.4166	1.24381	-0.289848	0.373021	0.03	0.0233087	-0.0280128	0.5	
30.8	0.000294	10	4	1.5	1.2344	0.14499	10.3198	-0.362436	0.245821	11.4121	1.24604	-0.281403	0.382545	0.03	0.0222524	-0.0259905	0.5	
30.9	0.00029	10	4	1.5	1.2344	0.152817	10.3179	-0.3288	0.275096	11.4097	1.2527	-0.281702	0.380351	0.03	0.0176666	-0.0156754	0.5	
31	0.000289	10	4	1.5	1.19886	0.152723	10.3179	-0.3288	0.275096	11.4024	1.25509	-0.284132	0.37697	0.03	0.0126152	-0.0134744	0.5	
31.1	0.000292	10	4	1.5	1.19886	0.159501	10.3179	-0.3288	0.275096	11.3985	1.25055	-0.283354	0.376969	0.03	0.00676227	-0.0163535	0.5	
31.2	0.000298	10	4	1.5	1.19886	0.154095	10.3163	-0.285369	0.315065	11.4011	1.25084	-0.271179	0.376955	0.03	0.00833197	-0.0153349	0.5	
31.3	0.00029	10	4	1.5	1.15137	0.155725	10.3163	-0.285369	0.315065	11.388	1.25589	-0.266305	0.376931	0.03	-0.00651578	-0.00791131	0.5	
31.4	0.000289	10	4	1.5	1.15137	0.149929	10.3087	-0.242131	0.347982	11.3822	1.25716	-0.2635	0.376896	0.03	-0.0105348	-0.00657571	0.5	
31.5	0.000298	10	4	1.5	1.10711	0.150574	10.3087	-0.242131	0.347982	11.3734	1.25675	-0.263357	0.376845	0.03	-0.0183692	-0.00607121	0.5	
31.6	0.00029	10	4	1.5	1.10711	0.151518	10.3087	-0.242131	0.347982	11.3739	1.26141	-0.258744	0.376778	0.03	-0.017108	-0.00230853	0.5	
31.7	0.000272	10	4	1.5	1.10711	0.16324	10.302	-0.203179	0.388725	11.3777	1.27526	-0.247415	0.376699	0.03	-0.0106134	0.0125665	0.5	
31.8	0.000295	10	4	1.5	1.0562	0.168541	10.302	-0.203179	0.388725	11.3793	1.27818	-0.249927	0.376594	0.03	-0.00888852	0.0141066	0.5	
31.9	0.000273	10	4	1.5	1.0562	0.174105	10.302	-0.203179	0.388725	11.3763	1.27187	-0.241658	0.376506	0.03	-0.0107278	0.00547411	0.5	
32	0.000301	10	4	1.5	1.0562	0.156364	10.2958	-0.159473	0.429891	11.3751	1.26995	-0.23566	0.376402	0.03	-0.0110734	0.0036836	0.5	
32.1	0.000267	10	4	1.5	1.00448	0.153245	10.2958	-0.159473	0.429891	11.3732	1.26707	-0.237495	0.376163	0.03	-0.011482	0.000288545	0.5	
