time	tictoc	state	task counter	tube width	phi des	v ropod	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
3.6	0.000763	1	0	1.23277	0.0841256	0.414175	3.55714	5.29494	-1.93216	4.25521	3.50669	1.34453	1.21197	0.570355	0.00937066	0.064032	0.5	
3.7	0.000843	1	0	1.23277	0.0841256	0.428898	3.52878	5.20651	-1.91087	4.2694	3.53056	1.34268	1.21134	0.587738	0.014002	0.0818778	0.5	
3.8	0.000651	1	0	1.23277	0.0674438	0.478629	3.52878	5.20651	-1.91087	4.25903	3.54271	1.34132	1.22329	0.559067	0.0149686	0.0801121	0.5	
3.9	0.00078	1	0	1.23277	0.0674438	0.502928	3.52878	5.20651	-1.91087	4.25848	3.55046	1.3443	1.22077	0.564698	0.0148751	0.0750461	0.5	
4	0.000751	1	0	1.23277	0.0674438	0.526304	3.50404	5.12148	-1.90527	4.26406	3.56678	1.3441	1.22441	0.564692	0.0179767	0.0821276	0.5	
4.1	0.000711	1	0	1.23277	0.0646147	0.552644	3.50404	5.12148	-1.90527	4.26786	3.56468	1.34738	1.22553	0.564663	0.0195979	0.0689628	0.5	
4.2	0.000682	1	0	1.23277	0.0646147	0.572464	3.50404	5.12148	-1.90527	4.27349	3.58808	1.34389	1.22989	0.564622	0.0224637	0.0813356	0.5	
4.3	0.000719	1	0	1.23277	0.0646147	0.608293	3.46961	5.00606	-1.89218	4.27851	3.61358	1.34177	1.22582	0.564546	0.0241577	0.094655	0.5	
4.4	0.000565	1	0	1.23277	0.0558563	0.645109	3.46961	5.00606	-1.89218	4.28546	3.62399	1.34035	1.24369	0.56434	0.0266854	0.0911977	0.5	
4.5	0.000721	1	0	1.23277	0.0558563	0.676812	3.43261	4.85008	-1.88031	4.28502	3.61848	1.34381	1.26185	0.564019	0.0248485	0.0819327	0.5	
4.6	0.000681	1	0	1.23277	0.0436591	0.705889	3.43261	4.85008	-1.88031	4.28837	3.64513	1.34144	1.24476	0.563692	0.0247903	0.0914432	0.5	
4.7	0.000663	1	0	1.23277	0.0436591	0.703563	3.43261	4.85008	-1.88031	4.28063	3.65976	1.33623	1.22968	0.561925	0.0122908	0.0860796	0.5	
4.8	0.000715	1	0	1.23277	0.0436591	0.74169	3.37062	4.64713	-1.87377	4.27821	3.67348	1.33497	1.22335	0.559959	0.0100439	0.0895488	0.5	
4.9	0.000688	1	0	1.23277	0.0456716	0.807125	3.37062	4.64713	-1.87377	4.28421	3.66972	1.33736	1.23077	0.557797	0.0169659	0.0765641	0.5	
5	0.000708	1	0	1.23277	0.0456716	0.807832	3.31994	4.47449	-1.87743	4.27972	3.67031	1.33749	1.23395	0.555444	0.0139193	0.0741664	0.5	
5.1	0.000768	1	0	1.23277	0.0552678	0.833926	3.31994	4.47449	-1.87743	4.2702	3.66323	1.33955	1.23427	0.552903	0.0032852	0.0561458	0.416294	
5.2	0.000729	1	0	1.23277	0.0552678	0.869629	3.27251	4.29775	-1.87575	4.26231	3.64458	1.34076	1.20272	0.550179	0.000935979	0.0506966	-0.5	
5.3	0.000459	2	0	1.23277	0.0567875	0.906345	3.27251	4.29775	-1.87575	4.23203	3.60514	1.33855	1.08447	0.547278	-0.0153704	0.0623025	-0.5	
5.4	0.000464	2	0	1.23277	0.0567875	0.860891	3.22629	4.11087	-1.86745	4.22551	3.56163	1.33913	1.03048	0.544204	-0.0137195	0.0461352	-0.5	
5.5	0.000508	2	0	1.23277	0.0493279	0.896294	3.22629	4.11087	-1.86745	4.20691	3.5028	1.34137	0.919191	0.540964	-0.0162605	0.0343361	-0.5	
5.6	0.000443	2	0	1.23277	0.0493279	0.898149	3.17345	3.92831	-1.86068	4.2009	3.46831	1.34186	0.847993	0.537562	-0.0126842	0.0324789	-0.5	
5.7	0.000451	2	0	1.23277	0.0483556	0.892228	3.17345	3.92831	-1.86068	4.19121	3.40168	1.34081	0.745464	0.534005	-0.00707329	0.0100383	-0.5	
5.8	0.00044	2	0	1.23277	0.0483556	0.85388	3.1278	3.72506	-1.84327	4.18297	3.37144	1.34084	0.667725	0.530299	-0.00493418	0.0148692	-0.5	
5.9	0.001324	2	0	1.23277	0.0288642	0.883821	3.1278	3.72506	-1.84327	3.99271	3.45985	0.721953	0.667559	0.529157	-0.203699	0.105691	-0.5	
6	0.001292	2	0	1.23277	0.0288642	0.826663	3.08593	3.54402	-1.83506	3.85159	3.39831	0.553868	0.667219	0.527813	-0.298476	0.0553267	-0.5	
6.1	0.001226	2	0	1.23277	0.0195774	0.831081	3.08593	3.54402	-1.83506	3.82544	3.35603	1.93345	0.525419	0.666698	-0.284817	0.00405087	-0.5	
6.2	0.001178	2	0	1.23277	0.0195774	0.8426	3.03378	3.35559	-1.82641	3.90198	3.31235	1.42755	0.523217	0.66559	-0.213414	-0.0291755	-0.5	
6.3	0.000428	2	0	1.23277	0.0153615	0.824344	3.03378	3.35559	-1.82641	4.0237	3.08519	2.87156	0.66533	0.16708	-0.000709131	-0.0849238	-0.5	
6.4	0.000433	2	0	1.23277	0.0153615	0.807186	2.9906	3.17081	-1.82602	4.07931	3.03788	2.86133	0.665073	0.120034	0.0464873	-0.0993852	-0.5	
6.5	0.000435	2	0	1.23277	0.0141706	0.802333	2.9906	3.17081	-1.82602	4.21404	2.96112	2.83087	0.664584	0.119984	0.181276	-0.165988	-0.5	
6.6	0.000464	2	0	1.23277	0.0141706	0.785408	2.93543	3.0022	-1.83207	4.24544	2.9519	2.82775	0.66349	0.119899	0.195233	-0.164403	-0.5	
6.7	0.000448	2	0	1.23277	0.0297023	0.774164	2.93543	3.0022	-1.83207	4.24544	2.9519	2.82775	0.66349	0.119899	0.195233	-0.164403	-0.5	
6.8	0.000432	2	0	1.23277	0.0297023	0.763668	2.88425	2.83315	-1.83457	4.24544	2.9519	2.82775	0.66349	0.119899	0.195233	-0.164403	-0.5	
6.9	0.000451	3	0	1.23277	0.0390299	0.726058	2.88425	2.83315	-1.83457	4.24544	2.9519	2.82775	0.66349	0.119899	0.195233	-0.164403	-0.5	
7	0.00048	3	0	1.23277	0.0390299	0.734013	2.84122	2.68178	-1.83474	4.24544	2.9519	2.82775	0.66349	0.119899	0.195233	-0.164403	-0.5	
7.1	0.000438	3	0	1.23277	0.0434974	0.72491	2.84122	2.68178	-1.83474	4.24544	2.9519	2.82775	0.66349	0.119899	0.195233	-0.164403	-0.5	
7.2	0.000541	3	0	1.23277	0.0434974	0.7054	2.80003	2.53342	-1.83597	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.5	
7.3	0.000532	3	0	1.23277	0.0483104	0.681781	2.80003	2.53342	-1.83597	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.5	
7.4	0.000536	3	0	1.23277	0.0483104	0.664168	2.80003	2.53342	-1.83597	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.5	
7.5	0.000564	3	0	1.23277	0.0483104	0.665528	2.75771	2.35091	-1.82961	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.5	
7.6	0.000555	3	0	1.23277	0.0409426	0.641477	2.75771	2.35091	-1.82961	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.5	
7.7	0.000564	3	0	1.23277	0.0409426	0.625538	2.72807	2.16384	-1.82125	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.5	
7.8	0.000572	3	0	1.23277	0.0226383	0.603183	2.72807	2.16384	-1.82125	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.5	
7.9	0.000561	3	0	1.23277	0.0226383	0.574675	2.72807	2.16384	-1.82125	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.4227	
8	0.000575	3	0	1.23277	0.0226383	0.560494	2.68853	1.98708	-1.82035	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.5	
8.1	0.000556	4	0	1.23277	0.0198198	0.535381	2.68853	1.98708	-1.82035	7.60593	0.139959	-0.00546575	0.3745	0.03	0	0	-0.5	
8.2	0.000373	4	0	1.23277	0.0198198	0.517362	2.68853	1.98708	-1.82035	-5.57654	2.99002	1.26464	0.296196	0.03	0.0224815	0.00324628	-0.5	
8.3	0.000358	4	0	1.5	0.0619795	0.517128	2.65853	1.8412	-1.82313	-5.55707	3.00287	1.19962	0.332483	0.03	0.0321774	-0.00107185	-0.5	
8.4	0.00036	4	0	1.5	0.0602654	0.474318	2.65853	1.8412	-1.82313	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.5	
8.5	0.000353	4	0	1.5	0.0602654	0.453798	2.61074	1.70712	-1.81631	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.5	
8.6	0.000404	4	0	1.5	0.0673334	0.430296	2.61074	1.70712	-1.81631	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.5	
8.7	0.000364	4	0	1.5	0.0673334	0.396447	2.61074	1.70712	-1.81631	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.5	
8.8	0.000355	4	0	1.5	0.0673334	0.381134	2.58721	1.58157	-1.81545	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.5	
8.9	0.000342	5	0	1.5	0.460033	0.356523	2.58721	1.58157	-1.81545	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.0860924	
9	0.000354	5	0	1.5	0.487533	0.324321	2.58721	1.58157	-1.81545	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.0427178	
9.1	0.000345	5	0	1.5	0.487533	0.312509	2.58721	1.58157	-1.81545	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.0899647	
9.2	0.000347	5	0	1.5	0.487533	0.304154	2.56368	1.43627	-1.8019	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.123383	
9.3	0.000344	5	0	1.5	0.563083	0.295108	2.56368	1.43627	-1.8019	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.159567	
9.4	0.000332	5	0	1.5	0.563083	0.294534	2.56368	1.43627	-1.8019	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.161863	
9.5	0.000318	5	0	1.5	0.563083	0.294465	2.58928	1.35783	-1.77285	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.162141	
9.6	0.000329	5	0	1.5	0.945841	0.287332	2.58928	1.35783	-1.77285	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.190671	
9.7	0.000319	5	0	1.5	0.945841	0.278165	2.61603	1.2809	-1.74994	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.227339	
9.8	0.000326	5	0	1.5	1.25695	0.278986	2.61603	1.2809	-1.74994	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.224055	
9.9	0.000315	5	0	1.5	1.25695	0.275064	2.64082	1.23057	-1.71678	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.239746	
10	0.000326	5	0	1.5	1.43078	0.257825	2.64082	1.23057	-1.71678	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.308699	
10.1	0.000316	5	0	1.5	1.43078	0.202674	2.68272	1.19247	-1.67682	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
10.2	0.00032	5	0	1.5	1.46364	0.178601	2.68272	1.19247	-1.67682	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
10.3	0.000322	5	0	1.5	1.46364	0.151099	2.68272	1.19247	-1.67682	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
10.4	0.000329	5	0	1.5	1.46364	0.129377	2.74648	1.16594	-1.6516	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
10.5	0.000328	5	0	1.5	1.43295	0.113902	2.74648	1.16594	-1.6516	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
10.6	0.000324	5	0	1.5	1.43295	0.100188	2.74648	1.16594	-1.6516	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
10.7	0.000316	5	0	1.5	1.43295	0.0946677	2.78352	1.1538	-1.62698	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
10.8	0.000321	5	0	1.5	1.40724	0.0944297	2.78352	1.1538	-1.62698	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
10.9	0.000311	5	0	1.5	1.40724	0.105071	2.78352	1.1538	-1.62698	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11	0.000324	5	0	1.5	1.40724	0.0952301	2.80929	1.14314	-1.59692	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11.1	0.000311	5	0	1.5	1.37501	0.0901649	2.80929	1.14314	-1.59692	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11.2	0.000314	5	0	1.5	1.37501	0.0953402	2.80929	1.14314	-1.59692	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11.3	0.000317	5	0	1.5	1.37501	0.0935145	2.80929	1.14314	-1.59692	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11.4	0.000307	5	0	1.5	1.37501	0.112973	2.84631	1.13764	-1.55951	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11.5	0.000326	5	0	1.5	1.34075	0.101544	2.84631	1.13764	-1.55951	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11.6	0.000318	5	0	1.5	1.34075	0.105546	2.84631	1.13764	-1.55951	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11.7	0.00032	5	0	1.5	1.34075	0.113763	2.87087	1.12927	-1.53269	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11.8	0.000319	5	0	1.5	1.31301	0.109921	2.87087	1.12927	-1.53269	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
11.9	0.000317	5	0	1.5	1.31301	0.117505	2.89776	1.12945	-1.50924	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12	0.000322	5	0	1.5	1.29451	0.122782	2.89776	1.12945	-1.50924	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12.1	0.000314	5	0	1.5	1.29451	0.1279	2.89776	1.12945	-1.50924	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12.2	0.00032	5	0	1.5	1.29451	0.135911	2.92886	1.12211	-1.48123	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12.3	0.000311	5	0	1.5	1.26742	0.130918	2.92886	1.12211	-1.48123	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12.4	0.000323	5	0	1.5	1.26742	0.137633	2.92886	1.12211	-1.48123	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12.5	0.000317	5	0	1.5	1.26742	0.13948	2.95616	1.1197	-1.45118	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12.6	0.000313	5	0	1.5	1.24074	0.139811	2.95616	1.1197	-1.45118	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12.7	0.00031	5	0	1.5	1.24074	0.138934	2.9894	1.11177	-1.41159	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12.8	0.000322	5	0	1.5	1.20207	0.138446	2.9894	1.11177	-1.41159	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
12.9	0.00031	5	0	1.5	1.20207	0.152198	2.9894	1.11177	-1.41159	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13	0.000323	5	0	1.5	1.20207	0.155763	3.03123	1.1038	-1.3745	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13.1	0.000308	5	0	1.5	1.16742	0.163859	3.03123	1.1038	-1.3745	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13.2	0.00033	5	0	1.5	1.16742	0.171824	3.03123	1.1038	-1.3745	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13.3	0.00034	5	0	1.5	1.16742	0.159697	3.07161	1.09349	-1.33955	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13.4	0.000342	5	0	1.5	1.13316	0.16124	3.07161	1.09349	-1.33955	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13.5	0.000328	5	0	1.5	1.13316	0.168323	3.11931	1.08949	-1.30206	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13.6	0.000298	5	0	1.5	1.1017	0.172976	3.11931	1.08949	-1.30206	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13.7	0.000307	5	0	1.5	1.1017	0.183762	3.11931	1.08949	-1.30206	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13.8	0.000307	5	0	1.5	1.1017	0.182829	3.16906	1.08682	-1.26453	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
13.9	0.000302	5	0	1.5	1.0714	0.181148	3.16906	1.08682	-1.26453	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
14	0.000306	5	0	1.5	1.0714	0.183098	3.20174	1.09107	-1.24109	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
14.1	0.000305	5	0	1.5	1.05654	0.183819	3.20174	1.09107	-1.24109	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
14.2	0.000302	5	0	1.5	1.05654	0.20605	3.23717	1.08646	-1.2056	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.5	
14.3	0.000311	5	0	1.5	1.0021	0.225155	3.23717	1.08646	-1.2056	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.439379	
14.4	0.0003	5	0	1.5	1.0021	0.250413	3.26787	1.08578	-1.1703	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.338349	
14.5	0.000289	5	0	1.5	0.938679	0.276973	3.26787	1.08578	-1.1703	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.23211	
14.6	0.000298	5	0	1.5	0.938679	0.289905	3.30929	1.08331	-1.11898	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.180378	
14.7	0.000297	5	0	1.5	0.850318	0.307094	3.34326	1.08775	-1.09067	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.111626	
14.8	0.0003	5	0	1.5	0.769503	0.332478	3.34326	1.08775	-1.09067	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.010089	
14.9	0.000294	5	0	1.5	0.769503	0.320562	3.37583	1.08882	-1.06131	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	0.0577523	
15	0.0003	5	0	1.5	0.696687	0.33775	3.41593	1.08945	-1.02045	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.0109999	
15.1	0.000297	5	0	1.5	0.602152	0.344889	3.45754	1.08451	-0.988575	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.0395578	
15.2	0.000291	5	0	1.5	0.527432	0.346036	3.45754	1.08451	-0.988575	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.0441443	
15.3	0.000296	5	0	1.5	0.527432	0.343691	3.51065	1.07348	-0.958468	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.0347651	
15.4	0.000287	5	0	1.5	0.455169	0.340603	3.55793	1.06507	-0.925337	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.022411	
15.5	0.000284	5	0	1.5	0.38022	0.33775	3.55793	1.06507	-0.925337	-5.57137	2.98764	1.26081	0.337116	0.03	0.0223557	-0.0092659	-0.010999	
15.6	0.000299	5	0	1.5	0.38022	0.333511	3.62937	1.04586	-0.888698	4.49725	2.2688	1.36727	0.242213	0.03	-0.000258724	-0.00365312	0.00595439	
15.7	0.000301	5	0	1.5	0.300999	0.339729	3.62937	1.04586	-0.888698	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	-0.018915	
15.8	0.00028	5	0	1.5	0.300999	0.349962	3.69079	1.02048	-0.856707	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	-0.0598498	
15.9	0.000275	5	0	1.5	0.257691	0.339399	3.69079	1.02048	-0.856707	4.51045	2.2645	1.28892	0.242163	0.03	0.00569539	-0.00535628	-0.0175966	
