time	tictoc	state	task counter	tube width	phi des	v ropod	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
15.4	0.000238	5	0	1.5	0.168325	0.315079	3.93067	0.920756	-0.740243	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.0796843	
15.5	0.00025	5	0	1.5	0.154282	0.316865	3.93067	0.920756	-0.740243	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.0725414	
15.6	0.000247	5	0	1.5	0.154282	0.310082	3.93067	0.920756	-0.740243	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.0996726	
15.7	0.000248	5	0	1.5	0.154282	0.306925	4.02313	0.873552	-0.710965	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.112298	
15.8	0.00023	5	0	1.5	0.197735	0.317088	4.02313	0.873552	-0.710965	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.0716466	
15.9	0.000255	5	0	1.5	0.197735	0.316506	4.02313	0.873552	-0.710965	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.0739743	
16	0.000245	5	0	1.5	0.197735	0.31339	4.02313	0.873552	-0.710965	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.0864382	
16.1	0.000244	5	0	1.5	0.197735	0.31514	4.13284	0.817555	-0.687161	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.0794398	
16.2	0.000256	5	0	1.5	0.260732	0.306699	4.13284	0.817555	-0.687161	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.113204	
16.3	0.000248	5	0	1.5	0.260732	0.308432	4.13284	0.817555	-0.687161	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.106272	
16.4	0.000239	5	0	1.5	0.260732	0.303322	4.20559	0.780984	-0.665523	-5.58702	2.99194	1.25004	0.347873	0.03	-0.00574513	-0.0169459	0.126712	
16.5	0.000266	5	0	1.5	0.296224	0.296017	4.20559	0.780984	-0.665523	4.75571	1.60713	-0.0105667	0.129889	0.03	0.0567564	-0.0322147	0.155932	
16.6	0.000255	5	0	1.5	0.296224	0.308405	4.20559	0.780984	-0.665523	4.77652	1.60316	-0.0209394	0.128134	0.03	0.0692418	-0.0318892	0.10638	
16.7	0.000246	5	0	1.5	0.296224	0.32279	4.30458	0.737805	-0.63948	4.76456	1.59696	-0.0640136	0.128108	0.03	0.0573261	-0.0348062	0.0488402	
16.8	0.000246	5	0	1.5	0.345509	0.327212	4.30458	0.737805	-0.63948	4.8157	1.57816	-0.0896975	0.133201	0.03	0.0993089	-0.0491619	0.0311525	
16.9	0.000268	5	0	1.5	0.345509	0.318746	4.30458	0.737805	-0.63948	4.82625	1.58647	-0.0680143	0.133175	0.03	0.10216	-0.040785	0.0650169	
17	0.000266	5	0	1.5	0.345509	0.326565	4.30458	0.737805	-0.63948	4.88039	1.57944	-0.0351162	0.133138	0.03	0.143906	-0.0424464	0.0337387	
17.1	0.000243	5	0	1.5	0.345509	0.318276	4.42804	0.702524	-0.603508	4.88599	1.57709	-0.0044398	0.125376	0.03	0.138121	-0.0420022	0.5	
17.2	0.000203	1	2	1.5	0.111967	0.312892	4.42804	0.702524	-0.603508	4.90967	1.56376	-0.0175239	0.115242	0.03	0.138361	-0.0500682	0.5	
17.3	0.000216	1	2	1.5	0.111967	0.321381	4.42804	0.702524	-0.603508	4.92162	1.56687	-0.00732179	0.110964	0.03	0.138789	-0.0453084	0.5	
17.4	0.000216	1	2	1.5	0.111967	0.340379	4.51584	0.676768	-0.576794	4.94865	1.55965	-0.0213401	0.103534	0.03	0.143795	-0.0465442	0.5	
17.5	0.000227	1	2	1.5	0.0862082	0.348633	4.51584	0.676768	-0.576794	4.9612	1.56049	0.0196123	0.100518	0.03	0.144878	-0.0436231	0.5	
17.6	0.000209	1	2	1.5	0.0862082	0.357398	4.51584	0.676768	-0.576794	4.98994	1.54621	-0.0400299	0.0767666	0.03	0.142324	-0.0528259	0.5	
17.7	0.000244	1	2	1.5	0.0862082	0.380573	4.62859	0.648092	-0.554937	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
17.8	0.000241	1	2	1.5	0.0641416	0.399899	4.62859	0.648092	-0.554937	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
17.9	0.00024	1	2	1.5	0.0641416	0.41255	4.62859	0.648092	-0.554937	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
18	0.000232	1	2	1.5	0.0641416	0.419737	4.62859	0.648092	-0.554937	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
18.1	0.000237	1	2	1.5	0.0641416	0.438211	4.76692	0.587102	-0.529252	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
18.2	0.000245	1	2	1.5	0.0719099	0.459818	4.76692	0.587102	-0.529252	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
18.3	0.000219	1	2	1.5	0.0719099	0.466595	4.76692	0.587102	-0.529252	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
18.4	0.000239	1	2	1.5	0.0719099	0.483248	4.8783	0.541137	-0.519807	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
18.5	0.000248	1	2	1.5	0.0859353	0.52222	4.8783	0.541137	-0.519807	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
18.6	0.000236	1	2	1.5	0.0859353	0.52943	4.99277	0.488099	-0.502977	4.99868	1.53567	-0.0969489	0.0609125	0.03	0.135919	-0.0577727	0.5	
18.7	0.000247	1	2	1.5	0.0998301	0.548518	4.99277	0.488099	-0.502977	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
18.8	0.000223	1	2	1.5	0.0998301	0.552769	4.99277	0.488099	-0.502977	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
18.9	0.000248	1	2	1.5	0.0998301	0.595126	5.13273	0.422867	-0.490005	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19	0.00025	1	2	1.5	0.127242	0.612417	5.13273	0.422867	-0.490005	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19.1	0.000248	1	2	1.5	0.127242	0.624113	5.13273	0.422867	-0.490005	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19.2	0.000244	1	2	1.5	0.127242	0.644694	5.28196	0.357544	-0.474357	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19.3	0.000244	1	2	1.5	0.148819	0.693536	5.28196	0.357544	-0.474357	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19.4	0.000252	1	2	1.5	0.148819	0.685187	5.43102	0.300772	-0.449418	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19.5	0.000248	1	2	1.5	0.143603	0.711827	5.43102	0.300772	-0.449418	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19.6	0.000221	1	2	1.5	0.143603	0.754893	5.52733	0.263945	-0.434378	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19.7	0.000224	1	2	1.5	0.141681	0.765685	5.52733	0.263945	-0.434378	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19.8	0.000232	1	2	1.5	0.141681	0.795652	5.6666	0.224978	-0.405989	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.5	
19.9	0.000233	1	2	1.5	0.110024	0.834563	5.6666	0.224978	-0.405989	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.413747	
20	0.000218	1	2	1.5	0.110024	0.8444	5.82558	0.176682	-0.373933	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.3744	
20.1	0.000217	1	2	1.5	0.0829795	0.856539	5.82558	0.176682	-0.373933	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.325845	
20.2	0.000209	1	2	1.5	0.0829795	0.878901	5.9897	0.139974	-0.350749	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.236396	
20.3	0.000215	1	2	1.5	0.0559216	0.917356	5.9897	0.139974	-0.350749	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.0825756	
20.4	0.00021	1	2	1.5	0.0559216	0.922611	6.16771	0.0939863	-0.325445	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.0615541	
20.5	0.000216	1	2	1.5	0.0367611	0.924804	6.16771	0.0939863	-0.325445	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	0.0527857	
20.6	0.00023	1	2	1.5	0.0367611	0.955868	6.3643	0.0443173	-0.307906	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.0714717	
20.7	0.000231	1	2	1.5	0.0257955	0.959495	6.3643	0.0443173	-0.307906	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.0859801	
20.8	0.000221	1	2	1.5	0.0257955	0.972395	6.55801	-0.0136667	-0.298813	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.137578	
20.9	0.000239	1	2	1.5	0.0269589	0.977146	6.55801	-0.0136667	-0.298813	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.156585	
21	0.000195	1	2	1.5	0.0269589	0.967481	6.76936	-0.0695725	-0.292198	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.117923	
21.1	0.000248	1	2	1.5	0.0256663	0.978953	6.76936	-0.0695725	-0.292198	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.163813	
21.2	0.000242	1	2	1.5	0.0256663	0.974424	6.96777	-0.116159	-0.283837	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.145695	
21.3	0.000249	1	2	1.5	0.0197693	0.993141	6.96777	-0.116159	-0.283837	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.220566	
21.4	0.000251	1	2	1.5	0.0197693	0.987514	7.18063	-0.162585	-0.275222	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.198055	
21.5	0.000259	1	2	1.5	0.0127826	0.989276	7.18063	-0.162585	-0.275222	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.205106	
21.6	0.000245	1	2	1.5	0.0127826	0.977427	7.37775	-0.215637	-0.268432	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
21.7	0.00025	2	2	1.5	0.0120834	0.996359	7.37775	-0.215637	-0.268432	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
21.8	0.000257	2	2	1.5	0.0120834	1.01003	7.57587	-0.267635	-0.272146	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
21.9	0.000251	2	2	1.5	0.0157772	0.969985	7.57587	-0.267635	-0.272146	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22	0.000263	2	2	1.5	0.0157772	0.956617	7.7823	-0.314669	-0.276792	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22.1	0.000265	2	2	1.5	0.0167552	0.975664	7.7823	-0.314669	-0.276792	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22.2	0.000265	2	2	1.5	0.0167552	0.937632	7.99219	-0.369359	-0.267141	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22.3	0.000276	2	2	1.5	0.0138143	0.921069	7.99219	-0.369359	-0.267141	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22.4	0.000271	2	2	1.5	0.0138143	0.921758	8.19204	-0.407128	-0.266993	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22.5	0.000289	2	2	1.5	0.00924868	0.898897	8.19204	-0.407128	-0.266993	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22.6	0.000285	2	2	1.5	0.00924868	0.886498	8.38617	-0.45879	-0.264294	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22.7	0.000289	2	2	1.5	0.0100369	0.88357	8.38617	-0.45879	-0.264294	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22.8	0.000286	2	2	1.5	0.0100369	0.872149	8.56684	-0.497793	-0.261166	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
22.9	0.000293	2	2	1.5	0.0070811	0.840355	8.56684	-0.497793	-0.261166	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23	0.000291	2	2	1.5	0.0070811	0.81918	8.76072	-0.548519	-0.251146	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23.1	0.000321	3	2	1.5	0.00505852	0.81303	8.76072	-0.548519	-0.251146	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23.2	0.000312	3	2	1.5	0.00505852	0.808689	8.94053	-0.589526	-0.243264	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23.3	0.000308	3	2	1.5	0.00236982	0.792774	8.94053	-0.589526	-0.243264	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23.4	0.000319	3	2	1.5	0.00236982	0.770066	9.11132	-0.630091	-0.235093	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23.5	0.000241	3	2	1.5	0.00074491	0.751473	9.11132	-0.630091	-0.235093	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23.6	0.000301	3	2	1.5	0.00074491	0.735053	9.26952	-0.660527	-0.233561	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23.7	0.000308	3	2	1.5	0	0.721005	9.26952	-0.660527	-0.233561	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23.8	0.000313	3	2	1.5	0	0.701669	9.42208	-0.702826	-0.23655	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
23.9	0.00032	3	2	1.5	0.000580534	0.691829	9.42208	-0.702826	-0.23655	6.9417	2.22048	1.17812	0.553466	0.03	0.000237294	0.10396	-0.5	
24	0.000624	3	2	1.5	0.000580534	0.657502	9.59319	-0.754796	-0.239444	11.1688	1.36373	-0.251216	0.154632	0.03	0	0	-0.5	
24.1	0.000658	4	2	1.5	0.00323901	0.64445	9.59319	-0.754796	-0.239444	11.1679	1.37517	-0.249628	0.160255	0.03	8.69853e-05	0.000510013	-0.5	
24.2	0.000676	4	2	1.5	0.00323901	0.616874	9.73669	-0.787846	-0.23593	11.1968	1.35033	-0.255717	0.227691	0.03	-0.00115129	-0.00485995	-0.5	
24.3	0.000661	4	2	1.5	0.00208835	0.590887	9.73669	-0.787846	-0.23593	11.2206	1.34109	-0.242871	0.273288	0.03	-0.000572797	-0.00579609	-0.5	
24.4	0.000552	4	2	1.5	0.00208835	0.574404	9.73669	-0.787846	-0.23593	11.2547	1.32788	-0.255225	0.344033	0.03	-0.000663621	-0.00793226	-0.5	
24.5	0.00064	4	2	1.5	0.00208835	0.550815	9.91262	-0.828032	-0.235569	11.3276	1.41206	-0.252983	0.393527	0.03	0.0213646	0.0314979	-0.5	
24.6	0.000566	5	2	1.5	0.394787	0.522184	9.91262	-0.828032	-0.235569	11.3615	1.3299	-0.248047	0.48876	0.03	0.0109723	-0.0199394	-0.5	
24.7	0.00028	10	4	1.5	0.565296	0.497803	9.91262	-0.828032	-0.235569	11.3615	1.3299	-0.248047	0.48876	0.03	0.0109723	-0.0199394	-0.5	
24.8	0.00027	10	4	1.5	0.957995	0.493879	10.0659	-0.854217	-0.235735	11.372	1.30773	-0.244819	0.515397	0.03	0.00652382	-0.0342873	-0.5	
24.9	0.000282	10	4	1.5	1.35069	0.449949	10.0659	-0.854217	-0.235735	11.517	1.20314	-0.34437	0.18979	0.03	-0.00110948	-0.0701071	-0.5	
25	0.000281	10	4	1.5	1.74339	0.425463	10.1921	-0.856643	-0.209993	11.4035	1.27405	-0.261356	0.425815	0.03	-0.00309862	-0.0390996	-0.361853	
25.1	0.000283	10	4	1.5	1.90494	0.354148	10.1921	-0.856643	-0.209993	11.3502	1.28991	-0.24055	0.473367	0.03	-0.020145	-0.0321218	-0.0765922	
25.2	0.000281	10	4	1.5	1.90494	0.320401	10.2433	-0.817973	-0.166993	11.3459	1.295	-0.227217	0.47639	0.03	-0.0202143	-0.0244164	0.0583956	
25.3	0.000293	10	4	1.5	1.88578	0.274331	10.2785	-0.780796	-0.140759	11.3328	1.29827	-0.221239	0.47252	0.03	-0.0262708	-0.0216702	0.242678	
25.4	0.000294	10	4	1.5	1.87432	0.204329	10.2785	-0.780796	-0.140759	11.338	1.30665	-0.223552	0.463908	0.03	-0.022175	-0.0105684	0.5	
25.5	0.000292	10	4	1.5	1.87432	0.158379	10.2921	-0.734957	-0.109177	11.3441	1.29973	-0.222914	0.439266	0.03	-0.0251112	-0.0128604	0.5	
25.6	0.000297	10	4	1.5	1.84426	0.124199	10.2921	-0.734957	-0.109177	11.3347	1.3089	-0.226475	0.437886	0.03	-0.0302311	-0.00258659	0.5	
25.7	0.000287	10	4	1.5	1.84426	0.111887	10.2873	-0.699077	-0.0773287	11.3299	1.31076	-0.23106	0.426119	0.03	-0.028266	-0.00209395	0.5	
25.8	0.000263	10	4	1.5	1.80512	0.103725	10.2873	-0.699077	-0.0773287	11.3381	1.31285	-0.232072	0.44014	0.03	-0.0231823	0.00181422	0.5	
25.9	0.000291	10	4	1.5	1.80512	0.104075	10.2873	-0.699077	-0.0773287	11.334	1.31391	-0.231786	0.432828	0.03	-0.0224515	0.00189203	0.5	
26	0.000288	10	4	1.5	1.80512	0.0973401	10.2915	-0.668864	-0.0542906	11.3362	1.31596	-0.225226	0.428851	0.03	-0.0191902	0.00415903	0.5	
26.1	0.000289	10	4	1.5	1.78047	0.0963209	10.2915	-0.668864	-0.0542906	11.3366	1.31538	-0.226859	0.426649	0.03	-0.0187372	0.00372037	0.5	
26.2	0.000288	10	4	1.5	1.78047	0.0931922	10.2915	-0.668864	-0.0542906	11.3423	1.32745	-0.226681	0.42664	0.03	-0.0103548	0.0155637	0.5	
26.3	0.000268	10	4	1.5	1.78047	0.093834	10.2865	-0.64112	-0.030017	11.333	1.31962	-0.22397	0.412455	0.03	-0.0116002	0.0079883	0.5	
26.4	0.000294	10	4	1.5	1.74977	0.0958427	10.2865	-0.64112	-0.030017	11.3334	1.31506	-0.224733	0.408568	0.03	-0.0115179	0.00261572	0.5	
26.5	0.000294	10	4	1.5	1.74977	0.114186	10.2865	-0.64112	-0.030017	11.3362	1.30907	-0.23241	0.405836	0.03	-0.00984907	-0.00165594	0.5	
26.6	0.000295	10	4	1.5	1.74977	0.123882	10.2771	-0.606386	0.00350296	11.3311	1.31209	-0.233464	0.394383	0.03	-0.00807039	0.000354777	0.5	
26.7	0.000283	10	4	1.5	1.70638	0.11714	10.2771	-0.606386	0.00350296	11.3334	1.30475	-0.22514	0.390549	0.03	-0.00731465	-0.00472835	0.5	
26.8	0.000282	10	4	1.5	1.70638	0.112582	10.2771	-0.606386	0.00350296	11.3325	1.309	-0.227114	0.395764	0.03	-0.0046129	-0.000253418	0.5	
26.9	0.000297	10	4	1.5	1.70638	0.118692	10.2722	-0.565575	0.0381933	11.3436	1.30955	-0.229145	0.39685	0.03	0.00338589	0.000250248	0.5	
27	0.000284	10	4	1.5	1.66347	0.12246	10.2722	-0.565575	0.0381933	11.3415	1.31028	-0.227489	0.394907	0.03	0.00173107	0.000757743	0.5	
27.1	0.000287	10	4	1.5	1.66347	0.119028	10.2722	-0.565575	0.0381933	11.34	1.31547	-0.230878	0.401217	0.03	0.00279137	0.00402544	0.5	
27.2	0.000255	10	4	1.5	1.66347	0.119167	10.2695	-0.532287	0.0731357	11.3353	1.31984	-0.235207	0.392224	0.03	0.0021314	0.0069617	0.5	
27.3	0.000276	10	4	1.5	1.62253	0.117195	10.2695	-0.532287	0.0731357	11.3393	1.31588	-0.235507	0.388205	0.03	0.00349022	0.0040372	0.5	
27.4	0.00028	10	4	1.5	1.62253	0.127205	10.266	-0.502322	0.102978	11.3436	1.3238	-0.236055	0.384377	0.03	0.00561085	0.0122462	0.5	
27.5	0.000285	10	4	1.5	1.58666	0.126318	10.266	-0.502322	0.102978	11.3388	1.32053	-0.232956	0.391243	0.03	0.00426783	0.00862158	0.5	
27.6	0.000285	10	4	1.5	1.58666	0.129218	10.266	-0.502322	0.102978	11.3401	1.32273	-0.235239	0.391573	0.03	0.00478543	0.00976151	0.5	
27.7	0.00028	10	4	1.5	1.58666	0.122031	10.2537	-0.468976	0.133936	11.3325	1.31344	-0.230809	0.391555	0.03	-0.00102371	0.00241231	0.5	
27.8	0.000282	10	4	1.5	1.54411	0.114843	10.2537	-0.468976	0.133936	11.338	1.31265	-0.23436	0.391539	0.03	0.00491267	0.00124681	0.5	
27.9	0.000162	10	4	1.5	1.54411	0.123203	10.2537	-0.468976	0.133936	11.3351	1.31899	-0.228589	0.376705	0.03	0.00787093	0.00461385	0.5	
28	0.00028	10	4	1.5	1.54411	0.119153	10.2473	-0.439715	0.163972	11.3365	1.31162	-0.231646	0.376703	0.03	0.00817926	-0.00379527	0.5	
28.1	0.000282	10	4	1.5	1.5064	0.119511	10.2473	-0.439715	0.163972	11.3398	1.32177	-0.235891	0.376695	0.03	0.0102598	0.00391508	0.5	
28.2	0.000275	10	4	1.5	1.5064	0.126963	10.2393	-0.41234	0.191893	11.3455	1.32231	-0.235993	0.376667	0.03	0.0147472	0.00393098	0.5	
28.3	0.000267	10	4	1.5	1.47011	0.133029	10.2393	-0.41234	0.191893	11.346	1.31064	-0.246045	0.376627	0.03	0.0144116	-0.00491523	0.5	
28.4	0.00029	10	4	1.5	1.47011	0.137768	10.2393	-0.41234	0.191893	11.3221	1.32157	-0.235057	0.376569	0.03	-0.0127095	0.00724421	0.5	
28.5	0.00029	10	4	1.5	1.47011	0.141676	10.2304	-0.379479	0.228535	11.3337	1.31064	-0.233664	0.351938	0.03	-0.0123174	0.000908893	0.5	
28.6	0.000287	10	4	1.5	1.4237	0.147248	10.2304	-0.379479	0.228535	10.3681	3.99932	1.28481	1.17829	0.03	0	0	0.5	
28.7	0.000292	10	4	1.5	1.4237	0.14822	10.2304	-0.379479	0.228535	10.366	4.00052	1.28503	1.17816	0.03	-9.81647e-05	6.0178e-05	0.5	
28.8	0.000285	10	4	1.5	1.4237	0.143779	10.2185	-0.346447	0.26829	10.363	3.99899	1.28527	1.17801	0.03	-0.000814096	-7.95753e-05	0.5	
28.9	0.0003	10	4	1.5	1.37233	0.143314	10.2185	-0.346447	0.26829	10.3574	3.99946	1.2876	1.17798	0.03	-0.00234221	0.000174344	0.5	
29	0.000276	10	4	1.5	1.37233	0.143127	10.2117	-0.318317	0.301413	10.3402	3.99737	1.29014	1.17757	0.03	-0.0103143	0.000675278	0.5	
29.1	0.000296	10	4	1.5	1.3313	0.145635	10.2117	-0.318317	0.301413	10.3334	4.00607	1.29313	1.17745	0.03	-0.0131621	0.00334578	0.5	
29.2	0.000272	10	4	1.5	1.3313	0.140402	10.2117	-0.318317	0.301413	10.3238	4.01031	1.29689	1.17683	0.03	-0.0184153	0.0052625	0.5	
29.3	0.000288	10	4	1.5	1.3313	0.14689	10.2014	-0.283904	0.339312	10.3298	4.02652	1.29846	1.17636	0.03	-0.0154824	0.0106736	0.5	
29.4	0.000279	10	4	1.5	1.28239	0.145459	10.2014	-0.283904	0.339312	10.3097	4.03119	1.30605	1.17413	0.03	-0.0290374	0.013232	0.5	
29.5	0.000281	10	4	1.5	1.28239	0.152505	10.2014	-0.283904	0.339312	10.3566	4.01451	1.2879	1.17373	0.03	0.000392016	0.00348197	0.5	
29.6	0.000276	10	4	1.5	1.28239	0.155338	10.1918	-0.24606	0.372503	10.3566	4.01451	1.2879	1.17373	0.03	0.000392016	0.00348197	0.5	
29.7	0.000275	10	4	1.5	1.23811	0.156608	10.1918	-0.24606	0.372503	10.3566	4.01451	1.2879	1.17373	0.03	0.000392016	0.00348197	0.5	
29.8	0.000276	10	4	1.5	1.23811	0.166392	10.1835	-0.212102	0.406919	10.3566	4.01451	1.2879	1.17373	0.03	0.000392016	0.00348197	0.5	
29.9	0.00028	10	4	1.5	1.19385	0.172073	10.1835	-0.212102	0.406919	10.3566	4.01451	1.2879	1.17373	0.03	0.000392016	0.00348197	0.5	
30	0.000275	10	4	1.5	1.19385	0.168661	10.1777	-0.182152	0.429001	10.3969	4.00629	1.27748	1.17322	0.03	0.0453341	-0.00846757	0.5	
30.1	0.000274	10	4	1.5	1.16402	0.165925	10.1777	-0.182152	0.429001	10.3969	4.00629	1.27748	1.17322	0.03	0.0453341	-0.00846757	0.5	
30.2	0.000275	10	4	1.5	1.16402	0.175851	10.1669	-0.148981	0.475101	10.3969	4.00629	1.27748	1.17322	0.03	0.0453341	-0.00846757	0.5	
30.3	0.000272	10	4	1.5	1.10652	0.170384	10.1669	-0.148981	0.475101	10.4227	3.99133	1.27211	1.17304	0.03	0.0578507	-0.0169483	0.5	
30.4	0.000274	10	4	1.5	1.10652	0.158415	10.1629	-0.122116	0.507802	10.4227	3.99133	1.27211	1.17304	0.03	0.0578507	-0.0169483	0.5	
30.5	0.000277	10	4	1.5	1.06754	0.166564	10.1629	-0.122116	0.507802	10.4042	3.97403	1.2761	1.22262	0.03	0.0411677	-0.0102928	0.5	
30.6	0.000273	10	4	1.5	1.06754	0.158615	10.1549	-0.0974369	0.537916	10.3927	3.98261	1.27954	1.22249	0.03	0.0307257	-0.00458763	0.5	
30.7	0.000278	10	4	1.5	1.02894	0.16264	10.1549	-0.0974369	0.537916	10.4011	4.00053	1.27975	1.24622	0.03	0.0321405	-0.00121968	0.5	
30.8	0.000279	10	4	1.5	1.02894	0.165146	10.1549	-0.0974369	0.537916	10.3942	4.00116	1.28204	1.24621	0.03	0.0253119	-0.000415625	0.5	
30.9	0.000277	10	4	1.5	1.02894	0.176567	10.146	-0.052718	0.573902	10.3942	4.00116	1.28204	1.24621	0.03	0.0253119	-0.000415625	0.5	
31	0.000271	10	4	1.5	0.980968	0.168441	10.146	-0.052718	0.573902	10.3942	4.00116	1.28204	1.24621	0.03	0.0253119	-0.000415625	0.5	
31.1	0.000275	10	4	1.5	0.980968	0.168431	10.1375	-0.0198694	0.605673	10.3942	4.00116	1.28204	1.24621	0.03	0.0253119	-0.000415625	0.5	
31.2	0.000271	10	4	1.5	0.939156	0.200833	10.1375	-0.0198694	0.605673	10.3942	4.00116	1.28204	1.24621	0.03	0.0253119	-0.000415625	0.5	
31.3	0.000256	10	4	1.5	0.939156	0.230003	10.1275	0.0172821	0.637621	10.3942	4.00116	1.28204	1.24621	0.03	0.0253119	-0.000415625	0.419988	
31.4	0.000275	10	4	1.5	0.895501	0.23632	10.1275	0.0172821	0.637621	10.3942	4.00116	1.28204	1.24621	0.03	0.0253119	-0.000415625	0.39472	
